Experiment_Type,Scale,Type,Error_Percentage,Trial,Hit_Count,Total_Points,Predicted_Area_km2,Hit_Rate_Percent,Area_Percent,PAI,TP,FP,TN,FN,Accuracy,Precision,Recall,F1_Score
Areal,Grid_100,Center,15,25,477,1397,8.5800,34.1446,4.8389,7.0562,3400,32,162700,32,0.9996,0.9907,0.9907,0.9907
Areal,Grid_100,Random,15,25,476,1397,8.6100,34.0730,4.8558,7.0169,3404,40,162692,28,0.9996,0.9884,0.9918,0.9901
Areal,Grid_300,Center,15,25,473,1397,8.6025,33.8583,4.8516,6.9788,3328,113,162619,104,0.9987,0.9672,0.9697,0.9684
Areal,Grid_300,Random,15,25,472,1397,8.6750,33.7867,4.8925,6.9058,3322,148,162584,110,0.9984,0.9573,0.9679,0.9626
Areal,Grid_500,Center,15,25,468,1397,8.7575,33.5004,4.9390,6.7828,3315,188,162544,117,0.9982,0.9463,0.9659,0.9560
Areal,Grid_500,Random,15,25,476,1397,8.7800,34.0730,4.9517,6.8810,3296,216,162516,136,0.9979,0.9385,0.9604,0.9493
N/A,N/A,Deletion,15,26,461,1397,8.2725,32.9993,4.6655,7.0730,3213,96,162636,219,0.9981,0.9710,0.9362,0.9533
Linear,Street,Center,15,26,474,1397,8.5650,33.9298,4.8305,7.0241,3132,294,162438,300,0.9964,0.9142,0.9126,0.9134
Linear,Street,Random,15,26,458,1397,8.7225,32.7845,4.9193,6.6645,3256,233,162499,176,0.9975,0.9332,0.9487,0.9409
Areal,Tract,Center,15,26,453,1397,8.3725,32.4266,4.7219,6.8673,3156,193,162539,276,0.9972,0.9424,0.9196,0.9308
Areal,Tract,Random,15,26,457,1397,8.4000,32.7130,4.7374,6.9052,3181,179,162553,251,0.9974,0.9467,0.9269,0.9367
Areal,Neighborhood,Center,15,26,435,1397,8.0200,31.1382,4.5231,6.8843,2559,649,162083,873,0.9908,0.7977,0.7456,0.7708
Areal,Neighborhood,Random,15,26,459,1397,8.6800,32.8561,4.8953,6.7117,3249,223,162509,183,0.9976,0.9358,0.9467,0.9412
Areal,Grid_100,Center,15,26,477,1397,8.5325,34.1446,4.8121,7.0955,3388,25,162707,44,0.9996,0.9927,0.9872,0.9899
Areal,Grid_100,Random,15,26,475,1397,8.5625,34.0014,4.8291,7.0410,3394,31,162701,38,0.9996,0.9909,0.9889,0.9899
Areal,Grid_300,Center,15,26,464,1397,8.5025,33.2140,4.7952,6.9265,3296,105,162627,136,0.9985,0.9691,0.9604,0.9647
Areal,Grid_300,Random,15,26,475,1397,8.6300,34.0014,4.8671,6.9859,3323,129,162603,109,0.9986,0.9626,0.9682,0.9654
Areal,Grid_500,Center,15,26,476,1397,8.7800,34.0730,4.9517,6.8810,3322,190,162542,110,0.9982,0.9459,0.9679,0.9568
Areal,Grid_500,Random,15,26,480,1397,8.8425,34.3593,4.9870,6.8898,3321,216,162516,111,0.9980,0.9389,0.9677,0.9531
N/A,N/A,Deletion,15,27,479,1397,8.5600,34.2878,4.8276,7.1024,3315,109,162623,117,0.9986,0.9682,0.9659,0.9670
Linear,Street,Center,15,27,466,1397,8.5275,33.3572,4.8093,6.9360,3156,255,162477,276,0.9968,0.9252,0.9196,0.9224
Linear,Street,Random,15,27,472,1397,8.6475,33.7867,4.8770,6.9278,3267,192,162540,165,0.9979,0.9445,0.9519,0.9482
Areal,Tract,Center,15,27,461,1397,8.4850,32.9993,4.7853,6.8959,3189,205,162527,243,0.9973,0.9396,0.9292,0.9344
Areal,Tract,Random,15,27,477,1397,8.7325,34.1446,4.9249,6.9330,3276,217,162515,156,0.9978,0.9379,0.9545,0.9461
Areal,Neighborhood,Center,15,27,449,1397,8.2075,32.1403,4.6288,6.9435,2649,634,162098,783,0.9915,0.8069,0.7719,0.7890
Areal,Neighborhood,Random,15,27,476,1397,8.9050,34.0730,5.0222,6.7845,3266,296,162436,166,0.9972,0.9169,0.9516,0.9339
Areal,Grid_100,Center,15,27,475,1397,8.5400,34.0014,4.8164,7.0596,3398,18,162714,34,0.9997,0.9947,0.9901,0.9924
Areal,Grid_100,Random,15,27,475,1397,8.5500,34.0014,4.8220,7.0513,3387,33,162699,45,0.9995,0.9904,0.9869,0.9886
Areal,Grid_300,Center,15,27,469,1397,8.5275,33.5719,4.8093,6.9806,3328,83,162649,104,0.9989,0.9757,0.9697,0.9727
Areal,Grid_300,Random,15,27,476,1397,8.6200,34.0730,4.8615,7.0088,3343,105,162627,89,0.9988,0.9695,0.9741,0.9718
Areal,Grid_500,Center,15,27,483,1397,8.7750,34.5741,4.9489,6.9862,3325,185,162547,107,0.9982,0.9473,0.9688,0.9579
Areal,Grid_500,Random,15,27,485,1397,8.9425,34.7173,5.0434,6.8837,3343,234,162498,89,0.9981,0.9346,0.9741,0.9539
N/A,N/A,Deletion,15,28,484,1397,8.6300,34.6457,4.8671,7.1183,3311,141,162591,121,0.9984,0.9592,0.9647,0.9619
Linear,Street,Center,15,28,472,1397,8.4975,33.7867,4.7924,7.0501,3162,237,162495,270,0.9969,0.9303,0.9213,0.9258
Linear,Street,Random,15,28,479,1397,8.7500,34.2878,4.9348,6.9482,3280,220,162512,152,0.9978,0.9371,0.9557,0.9463
Areal,Tract,Center,15,28,462,1397,8.4800,33.0709,4.7825,6.9149,3209,183,162549,223,0.9976,0.9460,0.9350,0.9405
Areal,Tract,Random,15,28,473,1397,8.7300,33.8583,4.9235,6.8768,3279,213,162519,153,0.9978,0.9390,0.9554,0.9471
Areal,Neighborhood,Center,15,28,435,1397,8.0625,31.1382,4.5471,6.8480,2689,536,162196,743,0.9923,0.8338,0.7835,0.8079
Areal,Neighborhood,Random,15,28,470,1397,8.8675,33.6435,5.0011,6.7273,3270,277,162455,162,0.9974,0.9219,0.9528,0.9371
Areal,Grid_100,Center,15,28,474,1397,8.5300,33.9298,4.8107,7.0530,3392,20,162712,40,0.9996,0.9941,0.9883,0.9912
Areal,Grid_100,Random,15,28,470,1397,8.5275,33.6435,4.8093,6.9955,3382,29,162703,50,0.9995,0.9915,0.9854,0.9885
Areal,Grid_300,Center,15,28,471,1397,8.6600,33.7151,4.8840,6.9031,3346,118,162614,86,0.9988,0.9659,0.9749,0.9704
Areal,Grid_300,Random,15,28,468,1397,8.7750,33.5004,4.9489,6.7693,3357,153,162579,75,0.9986,0.9564,0.9781,0.9672
Areal,Grid_500,Center,15,28,479,1397,8.8825,34.2878,5.0095,6.8445,3333,220,162512,99,0.9981,0.9381,0.9712,0.9543
Areal,Grid_500,Random,15,28,479,1397,8.9875,34.2878,5.0687,6.7645,3338,257,162475,94,0.9979,0.9285,0.9726,0.9500
N/A,N/A,Deletion,15,29,496,1397,8.6225,35.5047,4.8629,7.3011,3296,153,162579,136,0.9983,0.9556,0.9604,0.9580
Linear,Street,Center,15,29,469,1397,8.7500,33.5719,4.9348,6.8031,3175,325,162407,257,0.9965,0.9071,0.9251,0.9160
Linear,Street,Random,15,29,475,1397,9.0825,34.0014,5.1223,6.6379,3292,341,162391,140,0.9971,0.9061,0.9592,0.9319
Areal,Tract,Center,15,29,452,1397,8.4875,32.3550,4.7868,6.7593,3184,211,162521,248,0.9972,0.9378,0.9277,0.9328
Areal,Tract,Random,15,29,460,1397,8.6250,32.9277,4.8643,6.7693,3246,204,162528,186,0.9977,0.9409,0.9458,0.9433
Areal,Neighborhood,Center,15,29,436,1397,7.9550,31.2097,4.4864,6.9565,2604,578,162154,828,0.9915,0.8184,0.7587,0.7874
Areal,Neighborhood,Random,15,29,471,1397,8.8250,33.7151,4.9771,6.7740,3269,261,162471,163,0.9974,0.9261,0.9525,0.9391
Areal,Grid_100,Center,15,29,476,1397,8.5600,34.0730,4.8276,7.0579,3401,23,162709,31,0.9997,0.9933,0.9910,0.9921
Areal,Grid_100,Random,15,29,472,1397,8.5550,33.7867,4.8248,7.0027,3388,34,162698,44,0.9995,0.9901,0.9872,0.9886
Areal,Grid_300,Center,15,29,471,1397,8.5775,33.7151,4.8375,6.9695,3341,90,162642,91,0.9989,0.9738,0.9735,0.9736
Areal,Grid_300,Random,15,29,473,1397,8.6575,33.8583,4.8826,6.9344,3347,116,162616,85,0.9988,0.9665,0.9752,0.9708
Areal,Grid_500,Center,15,29,485,1397,8.7775,34.7173,4.9503,7.0131,3316,195,162537,116,0.9981,0.9445,0.9662,0.9552
Areal,Grid_500,Random,15,29,474,1397,8.8650,33.9298,4.9997,6.7864,3346,200,162532,86,0.9983,0.9436,0.9749,0.9590
N/A,N/A,Deletion,15,30,458,1397,8.4100,32.7845,4.7431,6.9121,3276,88,162644,156,0.9985,0.9738,0.9545,0.9641
Linear,Street,Center,15,30,457,1397,8.5150,32.7130,4.8023,6.8120,3077,329,162403,355,0.9959,0.9034,0.8966,0.9000
Linear,Street,Random,15,30,472,1397,8.6900,33.7867,4.9010,6.8939,3260,216,162516,172,0.9977,0.9379,0.9499,0.9438
Areal,Tract,Center,15,30,450,1397,8.3900,32.2119,4.7318,6.8076,3130,226,162506,302,0.9968,0.9327,0.9120,0.9222
Areal,Tract,Random,15,30,478,1397,8.7850,34.2162,4.9545,6.9060,3238,276,162456,194,0.9972,0.9215,0.9435,0.9323
Areal,Neighborhood,Center,15,30,432,1397,8.1475,30.9234,4.5950,6.7298,2591,668,162064,841,0.9909,0.7950,0.7550,0.7745
Areal,Neighborhood,Random,15,30,458,1397,8.7100,32.7845,4.9122,6.6740,3226,258,162474,206,0.9972,0.9259,0.9400,0.9329
Areal,Grid_100,Center,15,30,475,1397,8.5625,34.0014,4.8291,7.0410,3393,32,162700,39,0.9996,0.9907,0.9886,0.9896
Areal,Grid_100,Random,15,30,467,1397,8.5750,33.4288,4.8361,6.9123,3388,42,162690,44,0.9995,0.9878,0.9872,0.9875
Areal,Grid_300,Center,15,30,469,1397,8.5975,33.5719,4.8488,6.9238,3321,118,162614,111,0.9986,0.9657,0.9677,0.9667
Areal,Grid_300,Random,15,30,471,1397,8.7125,33.7151,4.9137,6.8615,3332,153,162579,100,0.9985,0.9561,0.9709,0.9634
Areal,Grid_500,Center,15,30,472,1397,8.7825,33.7867,4.9531,6.8213,3303,210,162522,129,0.9980,0.9402,0.9624,0.9512
Areal,Grid_500,Random,15,30,474,1397,8.7200,33.9298,4.9179,6.8993,3296,192,162540,136,0.9980,0.9450,0.9604,0.9526
N/A,N/A,Deletion,15,31,478,1397,8.4975,34.2162,4.7924,7.1397,3264,135,162597,168,0.9982,0.9603,0.9510,0.9556
Linear,Street,Center,15,31,443,1397,8.3875,31.7108,4.7304,6.7037,3093,262,162470,339,0.9964,0.9219,0.9012,0.9114
Linear,Street,Random,15,31,465,1397,8.9050,33.2856,5.0222,6.6277,3250,312,162420,182,0.9970,0.9124,0.9470,0.9294
Areal,Tract,Center,15,31,446,1397,8.3900,31.9256,4.7318,6.7471,3145,211,162521,287,0.9970,0.9371,0.9164,0.9266
Areal,Tract,Random,15,31,462,1397,8.6150,33.0709,4.8587,6.8066,3223,223,162509,209,0.9974,0.9353,0.9391,0.9372
Areal,Neighborhood,Center,15,31,442,1397,8.0850,31.6392,4.5598,6.9388,2595,639,162093,837,0.9911,0.8024,0.7561,0.7786
Areal,Neighborhood,Random,15,31,472,1397,8.9375,33.7867,5.0405,6.7030,3206,369,162363,226,0.9964,0.8968,0.9341,0.9151
Areal,Grid_100,Center,15,31,475,1397,8.5775,34.0014,4.8375,7.0287,3396,35,162697,36,0.9996,0.9898,0.9895,0.9897
Areal,Grid_100,Random,15,31,468,1397,8.5725,33.5004,4.8347,6.9292,3397,32,162700,35,0.9996,0.9907,0.9898,0.9902
Areal,Grid_300,Center,15,31,472,1397,8.6700,33.7867,4.8897,6.9098,3341,127,162605,91,0.9987,0.9634,0.9735,0.9684
Areal,Grid_300,Random,15,31,472,1397,8.7375,33.7867,4.9278,6.8564,3335,160,162572,97,0.9985,0.9542,0.9717,0.9629
Areal,Grid_500,Center,15,31,471,1397,8.7925,33.7151,4.9588,6.7991,3300,217,162515,132,0.9979,0.9383,0.9615,0.9498
Areal,Grid_500,Random,15,31,474,1397,8.8750,33.9298,5.0053,6.7788,3302,248,162484,130,0.9977,0.9301,0.9621,0.9459
N/A,N/A,Deletion,15,32,458,1397,8.3350,32.7845,4.7008,6.9743,3237,97,162635,195,0.9982,0.9709,0.9432,0.9568
Linear,Street,Center,15,32,465,1397,8.5175,33.2856,4.8037,6.9292,3089,318,162414,343,0.9960,0.9067,0.9001,0.9033
Linear,Street,Random,15,32,474,1397,8.7075,33.9298,4.9108,6.9092,3298,185,162547,134,0.9981,0.9469,0.9610,0.9539
Areal,Tract,Center,15,32,454,1397,8.5025,32.4982,4.7952,6.7772,3174,227,162505,258,0.9971,0.9333,0.9248,0.9290
Areal,Tract,Random,15,32,451,1397,8.6700,32.2835,4.8897,6.6024,3235,233,162499,197,0.9974,0.9328,0.9426,0.9377
Areal,Neighborhood,Center,15,32,427,1397,8.1125,30.5655,4.5753,6.6806,2607,638,162094,825,0.9912,0.8034,0.7596,0.7809
Areal,Neighborhood,Random,15,32,457,1397,8.5375,32.7130,4.8150,6.7940,3219,196,162536,213,0.9975,0.9426,0.9379,0.9403
Areal,Grid_100,Center,15,32,471,1397,8.5675,33.7151,4.8319,6.9776,3397,30,162702,35,0.9996,0.9912,0.9898,0.9905
Areal,Grid_100,Random,15,32,475,1397,8.5725,34.0014,4.8347,7.0328,3390,39,162693,42,0.9995,0.9886,0.9878,0.9882
Areal,Grid_300,Center,15,32,467,1397,8.6650,33.4288,4.8869,6.8405,3345,121,162611,87,0.9987,0.9651,0.9747,0.9698
Areal,Grid_300,Random,15,32,466,1397,8.6550,33.3572,4.8812,6.8338,3328,134,162598,104,0.9986,0.9613,0.9697,0.9655
Areal,Grid_500,Center,15,32,482,1397,8.8900,34.5025,5.0138,6.8816,3331,225,162507,101,0.9980,0.9367,0.9706,0.9533
Areal,Grid_500,Random,15,32,475,1397,8.8500,34.0014,4.9912,6.8123,3327,213,162519,105,0.9981,0.9398,0.9694,0.9544
N/A,N/A,Deletion,15,33,464,1397,8.2825,33.2140,4.6711,7.1105,3235,78,162654,197,0.9983,0.9765,0.9426,0.9592
Linear,Street,Center,15,33,458,1397,8.4250,32.7845,4.7515,6.8998,3114,256,162476,318,0.9965,0.9240,0.9073,0.9156
Linear,Street,Random,15,33,465,1397,8.5175,33.2856,4.8037,6.9292,3246,161,162571,186,0.9979,0.9527,0.9458,0.9493
Areal,Tract,Center,15,33,450,1397,8.3925,32.2119,4.7332,6.8055,3163,194,162538,269,0.9972,0.9422,0.9216,0.9318
Areal,Tract,Random,15,33,450,1397,8.4850,32.2119,4.7853,6.7314,3242,152,162580,190,0.9979,0.9552,0.9446,0.9499
Areal,Neighborhood,Center,15,33,438,1397,7.9950,31.3529,4.5090,6.9534,2616,582,162150,816,0.9916,0.8180,0.7622,0.7891
Areal,Neighborhood,Random,15,33,458,1397,8.5850,32.7845,4.8417,6.7712,3249,185,162547,183,0.9978,0.9461,0.9467,0.9464
Areal,Grid_100,Center,15,33,478,1397,8.5825,34.2162,4.8403,7.0690,3399,34,162698,33,0.9996,0.9901,0.9904,0.9902
Areal,Grid_100,Random,15,33,470,1397,8.6025,33.6435,4.8516,6.9345,3398,43,162689,34,0.9995,0.9875,0.9901,0.9888
Areal,Grid_300,Center,15,33,469,1397,8.5825,33.5719,4.8403,6.9359,3339,94,162638,93,0.9989,0.9726,0.9729,0.9728
Areal,Grid_300,Random,15,33,476,1397,8.5475,34.0730,4.8206,7.0682,3303,116,162616,129,0.9985,0.9661,0.9624,0.9642
Areal,Grid_500,Center,15,33,489,1397,8.8425,35.0036,4.9870,7.0190,3317,220,162512,115,0.9980,0.9378,0.9665,0.9519
Areal,Grid_500,Random,15,33,476,1397,8.8950,34.0730,5.0166,6.7921,3309,249,162483,123,0.9978,0.9300,0.9642,0.9468
N/A,N/A,Deletion,15,34,479,1397,8.7025,34.2878,4.9080,6.9861,3292,189,162543,140,0.9980,0.9457,0.9592,0.9524
Linear,Street,Center,15,34,470,1397,8.7300,33.6435,4.9235,6.8332,3157,335,162397,275,0.9963,0.9041,0.9199,0.9119
Linear,Street,Random,15,34,472,1397,8.6575,33.7867,4.8826,6.9198,3278,185,162547,154,0.9980,0.9466,0.9551,0.9508
Areal,Tract,Center,15,34,453,1397,8.5275,32.4266,4.8093,6.7425,3202,209,162523,230,0.9974,0.9387,0.9330,0.9358
Areal,Tract,Random,15,34,462,1397,8.8225,33.0709,4.9757,6.6465,3290,239,162493,142,0.9977,0.9323,0.9586,0.9453
Areal,Neighborhood,Center,15,34,426,1397,7.7900,30.4939,4.3934,6.9409,2602,514,162218,830,0.9919,0.8350,0.7582,0.7947
Areal,Neighborhood,Random,15,34,477,1397,9.0500,34.1446,5.1040,6.6898,3239,381,162351,193,0.9965,0.8948,0.9438,0.9186
Areal,Grid_100,Center,15,34,475,1397,8.5700,34.0014,4.8333,7.0348,3402,26,162706,30,0.9997,0.9924,0.9913,0.9918
Areal,Grid_100,Random,15,34,468,1397,8.5650,33.5004,4.8305,6.9352,3398,28,162704,34,0.9996,0.9918,0.9901,0.9910
Areal,Grid_300,Center,15,34,463,1397,8.6050,33.1424,4.8530,6.8292,3336,106,162626,96,0.9988,0.9692,0.9720,0.9706
Areal,Grid_300,Random,15,34,470,1397,8.6325,33.6435,4.8685,6.9104,3349,104,162628,83,0.9989,0.9699,0.9758,0.9728
Areal,Grid_500,Center,15,34,474,1397,8.8300,33.9298,4.9799,6.8133,3327,205,162527,105,0.9981,0.9420,0.9694,0.9555
Areal,Grid_500,Random,15,34,468,1397,8.8450,33.5004,4.9884,6.7157,3319,219,162513,113,0.9980,0.9381,0.9671,0.9524
N/A,N/A,Deletion,15,35,481,1397,8.4900,34.4309,4.7882,7.1908,3287,109,162623,145,0.9985,0.9679,0.9578,0.9628
Linear,Street,Center,15,35,471,1397,8.6000,33.7151,4.8502,6.9513,3160,280,162452,272,0.9967,0.9186,0.9207,0.9197
Linear,Street,Random,15,35,466,1397,8.6725,33.3572,4.8911,6.8200,3298,171,162561,134,0.9982,0.9507,0.9610,0.9558
Areal,Tract,Center,15,35,455,1397,8.4700,32.5698,4.7769,6.8182,3192,196,162536,240,0.9974,0.9421,0.9301,0.9361
Areal,Tract,Random,15,35,459,1397,8.6050,32.8561,4.8530,6.7702,3258,184,162548,174,0.9978,0.9465,0.9493,0.9479
Areal,Neighborhood,Center,15,35,434,1397,7.9450,31.0666,4.4808,6.9333,2597,581,162151,835,0.9915,0.8172,0.7567,0.7858
Areal,Neighborhood,Random,15,35,464,1397,8.6400,33.2140,4.8728,6.8163,3221,235,162497,211,0.9973,0.9320,0.9385,0.9352
Areal,Grid_100,Center,15,35,469,1397,8.5650,33.5719,4.8305,6.9500,3400,26,162706,32,0.9997,0.9924,0.9907,0.9915
Areal,Grid_100,Random,15,35,469,1397,8.6200,33.5719,4.8615,6.9057,3403,45,162687,29,0.9996,0.9869,0.9916,0.9892
Areal,Grid_300,Center,15,35,466,1397,8.5200,33.3572,4.8051,6.9421,3333,75,162657,99,0.9990,0.9780,0.9712,0.9746
Areal,Grid_300,Random,15,35,464,1397,8.5925,33.2140,4.8460,6.8539,3341,96,162636,91,0.9989,0.9721,0.9735,0.9728
Areal,Grid_500,Center,15,35,478,1397,8.8725,34.2162,5.0039,6.8379,3348,201,162531,84,0.9983,0.9434,0.9755,0.9592
Areal,Grid_500,Random,15,35,472,1397,8.9625,33.7867,5.0546,6.6843,3347,238,162494,85,0.9981,0.9336,0.9752,0.9540
N/A,N/A,Deletion,15,36,458,1397,8.2425,32.7845,4.6486,7.0526,3207,90,162642,225,0.9981,0.9727,0.9344,0.9532
Linear,Street,Center,15,36,453,1397,8.4425,32.4266,4.7614,6.8103,3041,336,162396,391,0.9956,0.9005,0.8861,0.8932
Linear,Street,Random,15,36,475,1397,8.6725,34.0014,4.8911,6.9517,3262,207,162525,170,0.9977,0.9403,0.9505,0.9454
Areal,Tract,Center,15,36,446,1397,8.3550,31.9256,4.7120,6.7753,3126,216,162516,306,0.9969,0.9354,0.9108,0.9229
Areal,Tract,Random,15,36,461,1397,8.4200,32.9993,4.7487,6.9491,3173,195,162537,259,0.9973,0.9421,0.9245,0.9332
Areal,Neighborhood,Center,15,36,444,1397,7.9775,31.7824,4.4991,7.0641,2600,591,162141,832,0.9914,0.8148,0.7576,0.7851
Areal,Neighborhood,Random,15,36,473,1397,8.7525,33.8583,4.9362,6.8592,3227,274,162458,205,0.9971,0.9217,0.9403,0.9309
Areal,Grid_100,Center,15,36,472,1397,8.5800,33.7867,4.8389,6.9823,3393,39,162693,39,0.9995,0.9886,0.9886,0.9886
Areal,Grid_100,Random,15,36,473,1397,8.5875,33.8583,4.8432,6.9910,3391,44,162688,41,0.9995,0.9872,0.9881,0.9876
Areal,Grid_300,Center,15,36,467,1397,8.6725,33.4288,4.8911,6.8346,3344,125,162607,88,0.9987,0.9640,0.9744,0.9691
Areal,Grid_300,Random,15,36,476,1397,8.6850,34.0730,4.8981,6.9563,3335,139,162593,97,0.9986,0.9600,0.9717,0.9658
Areal,Grid_500,Center,15,36,482,1397,8.9325,34.5025,5.0377,6.8488,3310,263,162469,122,0.9977,0.9264,0.9645,0.9450
Areal,Grid_500,Random,15,36,483,1397,8.8325,34.5741,4.9813,6.9407,3304,229,162503,128,0.9979,0.9352,0.9627,0.9487
N/A,N/A,Deletion,15,37,488,1397,8.4200,34.9320,4.7487,7.3561,3249,119,162613,183,0.9982,0.9647,0.9467,0.9556
Linear,Street,Center,15,37,458,1397,8.4575,32.7845,4.7698,6.8733,3138,245,162487,294,0.9968,0.9276,0.9143,0.9209
Linear,Street,Random,15,37,482,1397,8.8325,34.5025,4.9813,6.9264,3289,244,162488,143,0.9977,0.9309,0.9583,0.9444
Areal,Tract,Center,15,37,450,1397,8.6700,32.2119,4.8897,6.5877,3180,288,162444,252,0.9968,0.9170,0.9266,0.9217
Areal,Tract,Random,15,37,479,1397,8.8525,34.2878,4.9926,6.8677,3247,294,162438,185,0.9971,0.9170,0.9461,0.9313
Areal,Neighborhood,Center,15,37,431,1397,8.0200,30.8518,4.5231,6.8209,2561,647,162085,871,0.9909,0.7983,0.7462,0.7714
Areal,Neighborhood,Random,15,37,477,1397,8.6975,34.1446,4.9052,6.9609,3240,239,162493,192,0.9974,0.9313,0.9441,0.9376
Areal,Grid_100,Center,15,37,476,1397,8.5725,34.0730,4.8347,7.0476,3397,32,162700,35,0.9996,0.9907,0.9898,0.9902
Areal,Grid_100,Random,15,37,478,1397,8.5950,34.2162,4.8474,7.0587,3399,39,162693,33,0.9996,0.9887,0.9904,0.9895
Areal,Grid_300,Center,15,37,464,1397,8.6800,33.2140,4.8953,6.7848,3351,121,162611,81,0.9988,0.9651,0.9764,0.9707
Areal,Grid_300,Random,15,37,474,1397,8.7125,33.9298,4.9137,6.9052,3345,140,162592,87,0.9986,0.9598,0.9747,0.9672
Areal,Grid_500,Center,15,37,484,1397,8.9525,34.6457,5.0490,6.8619,3334,247,162485,98,0.9979,0.9310,0.9714,0.9508
Areal,Grid_500,Random,15,37,486,1397,9.0150,34.7888,5.0843,6.8425,3299,307,162425,133,0.9974,0.9149,0.9612,0.9375
N/A,N/A,Deletion,15,38,484,1397,8.5750,34.6457,4.8361,7.1640,3294,136,162596,138,0.9984,0.9603,0.9598,0.9601
Linear,Street,Center,15,38,477,1397,8.5575,34.1446,4.8262,7.0748,3153,270,162462,279,0.9967,0.9211,0.9187,0.9199
Linear,Street,Random,15,38,469,1397,8.7725,33.5719,4.9475,6.7856,3268,241,162491,164,0.9976,0.9313,0.9522,0.9417
Areal,Tract,Center,15,38,454,1397,8.4250,32.4982,4.7515,6.8396,3171,199,162533,261,0.9972,0.9409,0.9240,0.9324
Areal,Tract,Random,15,38,468,1397,8.7275,33.5004,4.9221,6.8061,3294,197,162535,138,0.9980,0.9436,0.9598,0.9516
Areal,Neighborhood,Center,15,38,437,1397,8.0175,31.2813,4.5217,6.9181,2634,573,162159,798,0.9917,0.8213,0.7675,0.7935
Areal,Neighborhood,Random,15,38,466,1397,8.7375,33.3572,4.9278,6.7693,3237,258,162474,195,0.9973,0.9262,0.9432,0.9346
Areal,Grid_100,Center,15,38,474,1397,8.5475,33.9298,4.8206,7.0385,3395,24,162708,37,0.9996,0.9930,0.9892,0.9911
Areal,Grid_100,Random,15,38,468,1397,8.5725,33.5004,4.8347,6.9292,3389,40,162692,43,0.9995,0.9883,0.9875,0.9879
Areal,Grid_300,Center,15,38,463,1397,8.6150,33.1424,4.8587,6.8213,3331,115,162617,101,0.9987,0.9666,0.9706,0.9686
Areal,Grid_300,Random,15,38,467,1397,8.6350,33.4288,4.8699,6.8643,3314,140,162592,118,0.9984,0.9595,0.9656,0.9625
Areal,Grid_500,Center,15,38,478,1397,8.8200,34.2162,4.9743,6.8786,3306,222,162510,126,0.9979,0.9371,0.9633,0.9500
Areal,Grid_500,Random,15,38,474,1397,8.8725,33.9298,5.0039,6.7807,3314,235,162497,118,0.9979,0.9338,0.9656,0.9494
N/A,N/A,Deletion,15,39,474,1397,8.5625,33.9298,4.8291,7.0262,3290,135,162597,142,0.9983,0.9606,0.9586,0.9596
Linear,Street,Center,15,39,468,1397,8.6925,33.5004,4.9024,6.8335,3138,339,162393,294,0.9962,0.9025,0.9143,0.9084
Linear,Street,Random,15,39,474,1397,8.8850,33.9298,5.0109,6.7712,3298,256,162476,134,0.9977,0.9280,0.9610,0.9442
Areal,Tract,Center,15,39,457,1397,8.5075,32.7130,4.7980,6.8180,3195,208,162524,237,0.9973,0.9389,0.9309,0.9349
Areal,Tract,Random,15,39,464,1397,8.5950,33.2140,4.8474,6.8519,3267,171,162561,165,0.9980,0.9503,0.9519,0.9511
Areal,Neighborhood,Center,15,39,443,1397,7.7450,31.7108,4.3680,7.2598,2593,505,162227,839,0.9919,0.8370,0.7555,0.7942
Areal,Neighborhood,Random,15,39,473,1397,8.8775,33.8583,5.0067,6.7626,3277,274,162458,155,0.9974,0.9228,0.9548,0.9386
Areal,Grid_100,Center,15,39,476,1397,8.5675,34.0730,4.8319,7.0517,3404,23,162709,28,0.9997,0.9933,0.9918,0.9926
Areal,Grid_100,Random,15,39,478,1397,8.5475,34.2162,4.8206,7.0979,3388,31,162701,44,0.9995,0.9909,0.9872,0.9891
Areal,Grid_300,Center,15,39,464,1397,8.6025,33.2140,4.8516,6.8460,3337,104,162628,95,0.9988,0.9698,0.9723,0.9710
Areal,Grid_300,Random,15,39,468,1397,8.7075,33.5004,4.9108,6.8217,3341,142,162590,91,0.9986,0.9592,0.9735,0.9663
Areal,Grid_500,Center,15,39,483,1397,8.9575,34.5741,5.0518,6.8439,3348,235,162497,84,0.9981,0.9344,0.9755,0.9545
Areal,Grid_500,Random,15,39,477,1397,8.9725,34.1446,5.0603,6.7476,3336,253,162479,96,0.9979,0.9295,0.9720,0.9503
N/A,N/A,Deletion,15,40,484,1397,8.4025,34.6457,4.7388,7.3110,3214,147,162585,218,0.9978,0.9563,0.9365,0.9463
Linear,Street,Center,15,40,455,1397,8.3275,32.5698,4.6965,6.9349,3069,262,162470,363,0.9962,0.9213,0.8942,0.9076
Linear,Street,Random,15,40,483,1397,8.7275,34.5741,4.9221,7.0242,3209,282,162450,223,0.9970,0.9192,0.9350,0.9271
Areal,Tract,Center,15,40,455,1397,8.3625,32.5698,4.7163,6.9058,3139,206,162526,293,0.9970,0.9384,0.9146,0.9264
Areal,Tract,Random,15,40,457,1397,8.5850,32.7130,4.8417,6.7564,3214,220,162512,218,0.9974,0.9359,0.9365,0.9362
Areal,Neighborhood,Center,15,40,425,1397,7.9050,30.4223,4.4582,6.8238,2537,625,162107,895,0.9909,0.8023,0.7392,0.7695
